id_tertiaire,url_rotten,rt_tomatometer,rt_audience_score,rt_critics_consensus
the_price_we_pay_2014,https://www.rottentomatoes.com/m/the_price_we_pay,89.0,67.0,
midnight_chronicles_2010,https://www.rottentomatoes.com/m/midnight-chronicles,,8.0,
redwood_2017,https://www.rottentomatoes.com/m/redwood,,27.0,
humanoids_from_the_deep_1980,https://www.rottentomatoes.com/m/humanoids_from_the_deep,45.0,41.0,
the_fifth_floor_1980,https://www.rottentomatoes.com/m/the_fifth_floor,,30.0,
death_trip_2021,https://www.rottentomatoes.com/m/death_trip,,0.0,
specter_2012,https://www.rottentomatoes.com/m/specter,,40.0,
glass_trap_2005,https://www.rottentomatoes.com/m/glass_trap,,19.0,
mortem_2010,https://www.rottentomatoes.com/m/mortem,20.0,,
found_footage_the_making_of_the_patterson_project_2025,https://www.rottentomatoes.com/m/found_footage_the_making_of_the_patterson_project,76.0,,
dead_snow_red_vs_dead_2014,https://www.rottentomatoes.com/m/dead_snow_2_red_vs_dead,80.0,69.0,"Dead Snow 2: Red vs. Dead expands the original's canvas without sacrificing any of its bloody fun, adding up to a sequel that fans of the first are bound to enjoy."
a_cry_from_within_2014,https://www.rottentomatoes.com/m/a_cry_from_within,,24.0,
dead_west_2010,https://www.rottentomatoes.com/m/dead_west,,22.0,
gravestoned_2009,https://www.rottentomatoes.com/m/gravestoned,,12.0,
midnight_mass_2003,https://www.rottentomatoes.com/m/midnight_mass,,19.0,
guest_house_2020,https://www.rottentomatoes.com/m/guest_house,0.0,39.0,
the_doors_1991,https://www.rottentomatoes.com/m/doors,57.0,79.0,"Val Kilmer delivers a powerhouse performance as one of rock's most incendiary figures, but unfortunately, Oliver Stone is unable to shed much light on the circus surrounding the star."
killer_tongue_1996,https://www.rottentomatoes.com/m/killer_tongue,,40.0,
all_hallows_eve_2_2015,https://www.rottentomatoes.com/m/all_hallows_eve_2,,20.0,
phantom_of_the_rue_morgue_1954,https://www.rottentomatoes.com/m/phantom_of_the_rue_morgue,,33.0,
childs_play_1988,https://www.rottentomatoes.com/m/childs_play,64.0,66.0,"Child's Play occasionally stumbles across its tonal tightrope of comedy and horror, but its genuinely creepy monster and some deft direction by Tom Holland makes this chiller stand out on the shelf."
milo_1998,https://www.rottentomatoes.com/m/milo,,32.0,
the_invoking_2013,https://www.rottentomatoes.com/m/the_invoking,,11.0,
little_boy_blue_1997,https://www.rottentomatoes.com/m/little_boy_blue,25.0,70.0,
nightsiren_2023,https://www.rottentomatoes.com/m/nightsiren,100.0,76.0,
godless_2010,https://www.rottentomatoes.com/m/godless,,56.0,
evil_bong_2_king_bong_2009,https://www.rottentomatoes.com/m/evil_bong_2_king_bong,,24.0,
i_didnt_come_here_to_die_2010,https://www.rottentomatoes.com/m/i_didnt_come_here_to_die,,40.0,
she_loved_blossoms_more_2025,https://www.rottentomatoes.com/m/she_loved_blossoms_more,90.0,,
dorian_2001,https://www.rottentomatoes.com/m/pact_with_the_devil,,21.0,
the_pact_with_the_devil_1968,https://www.rottentomatoes.com/m/pact-with-the-devil,,14.0,
blood_and_lace_1971,https://www.rottentomatoes.com/m/blood_and_lace,,22.0,
the_paloni_show_halloween_special_2022,https://www.rottentomatoes.com/m/the_paloni_show_halloween_special,,69.0,
five_nights_at_freddys_2023,https://www.rottentomatoes.com/m/five_nights_at_freddys,33.0,86.0,"Loaded with Easter eggs, Five Nights at Freddy's may be fun to watch for fans of the game, but most viewers of any other persuasion will find this adaptation muddled and decidedly unscary."
growth_2009,https://www.rottentomatoes.com/m/growth,,72.0,
donovans_brain_1953,https://www.rottentomatoes.com/m/donovans_brain,50.0,37.0,
the_mad_genius_1931,https://www.rottentomatoes.com/m/the_mad_genius,,62.0,
shattered_lives_2009,https://www.rottentomatoes.com/m/shattered_lives,,11.0,
no_through_road_2008,https://www.rottentomatoes.com/m/no_through_road,,36.0,
the_big_finish_2000,https://www.rottentomatoes.com/m/the-big-finish,,14.0,
feeders_2_slay_bells_1998,https://www.rottentomatoes.com/m/feeders-2-slay-bells,,18.0,
tenure_2009,https://www.rottentomatoes.com/m/tenure,,34.0,
selfie_from_hell_2018,https://www.rottentomatoes.com/m/selfie_from_hell,,25.0,
ozone_1993,https://www.rottentomatoes.com/m/ozone,,33.0,
the_ghost_rider_1935,https://www.rottentomatoes.com/m/the_ghost_rider,,44.0,
skin_crawl_2003,https://www.rottentomatoes.com/m/skin_crawl,,23.0,
day_watch_2007,https://www.rottentomatoes.com/m/day_watch,62.0,68.0,"Day Watch is frequently cheesy but it offers enough twists, surprises, and inventive action sequences to maintain viewer interest."
end_of_days_1999,https://www.rottentomatoes.com/m/end_of_days,11.0,33.0,An overblown thriller with formulaic action scenes and poor acting.
rabid_love_2013,https://www.rottentomatoes.com/m/rabid_love,,71.0,
demon_of_paradise_1987,https://www.rottentomatoes.com/m/demon_of_paradise,,12.0,
hager_2020,https://www.rottentomatoes.com/m/hager,,100.0,
com_for_murder_2001,https://www.rottentomatoes.com/m/com_for_murder,,6.0,
triassic_attack_2010,https://www.rottentomatoes.com/m/triassic_attack,,8.0,
tucker_dale_vs_evil_2011,https://www.rottentomatoes.com/m/tucker_and_dale_vs_evil,86.0,85.0,"Like the best horror/comedies, Tucker & Dale vs. Evil mines its central crazy joke for some incredible scares, laughs, and -- believe it or not -- heart."
nazis_at_the_center_of_the_earth_2012,https://www.rottentomatoes.com/m/nazis_at_the_center_of_the_earth,,17.0,
gila_2012,https://www.rottentomatoes.com/m/gila,,25.0,
eugenie_1970,https://www.rottentomatoes.com/m/eugenie,,52.0,
soultaker_1990,https://www.rottentomatoes.com/m/soultaker,0.0,29.0,
humanist_vampire_seeking_consenting_suicidal_person_2024,https://www.rottentomatoes.com/m/humanist_vampire_seeking_consenting_suicidal_person,90.0,87.0,"While not as innovative as its title, Humanist Vampire Seeking Consenting Suicidal Person offers a dark-ish comedic take on a teen love story between misfits that renders a strangely sweet bite."
open_24_hours_2018,https://www.rottentomatoes.com/m/open_24_hours,45.0,35.0,
re_cut_2010,https://www.rottentomatoes.com/m/re_cut,,14.0,
the_network_2013,https://www.rottentomatoes.com/m/the_network,67.0,43.0,
night_corridor_2003,https://www.rottentomatoes.com/m/night_corridor,,24.0,
raped_by_an_angel_1993,https://www.rottentomatoes.com/m/raped_by_an_angel,,48.0,
contracted_2013,https://www.rottentomatoes.com/m/contracted,47.0,30.0,
immanence_2022,https://www.rottentomatoes.com/m/immanence,,29.0,
critters_1986,https://www.rottentomatoes.com/m/critters,52.0,45.0,"While Critters ekes out some fun from a game cast and screwball tone, the titular monsters fail to deliver the credible menace that makes a creature feature satisfying."
the_dead_dont_die_1975,https://www.rottentomatoes.com/m/the_dead_dont_die,,40.0,
sinners_and_saints_2010,https://www.rottentomatoes.com/m/sinners_and_saints,,49.0,
bleeders_1998,https://www.rottentomatoes.com/m/bleeders,,31.0,
beba_2022,https://www.rottentomatoes.com/m/beba,83.0,42.0,"Beba's narrow point of view limits its impact to an extent, but this remains an impressive work of introspective documentary filmmaking."
reindeer_games_2000,https://www.rottentomatoes.com/m/reindeer_games,25.0,28.0,"Despite a decent cast, subpar acting and a contrived plot disappointed reviewers."
gothic_1986,https://www.rottentomatoes.com/m/gothic,60.0,49.0,
skyman_2020,https://www.rottentomatoes.com/m/skyman,69.0,50.0,
last_kind_words_2012,https://www.rottentomatoes.com/m/last_kind_words,,36.0,
dark_rising_2007,https://www.rottentomatoes.com/m/dark_rising,,35.0,
satanas_2007,https://www.rottentomatoes.com/m/satan,,85.0,
broken_lizards_club_dread_2004,https://www.rottentomatoes.com/m/club-dread,31.0,44.0,Comedy is too hit-or-miss in this slasher spoof.
automaton_transfusion_2008,https://www.rottentomatoes.com/m/automaton_transfusion,43.0,24.0,
armynel_2012,https://www.rottentomatoes.com/m/armynel,,0.0,
camp_2003,https://www.rottentomatoes.com/m/camp,64.0,68.0,Campy comedy that squeaks by on its charms.
superstition_1982,https://www.rottentomatoes.com/m/superstition,,41.0,
urban_menace_1999,https://www.rottentomatoes.com/m/urban_menace,,34.0,
gingerdead_man_vs_evil_bong_2013,https://www.rottentomatoes.com/m/gingerdead_man_vs_evil_bong,,41.0,
the_lure_2016,https://www.rottentomatoes.com/m/the_lure,71.0,,
the_evil_in_us_2016,https://www.rottentomatoes.com/m/the_evil_in_us,,62.0,
parasomnia_2008,https://www.rottentomatoes.com/m/parasomnia,,27.0,
frankensteins_bloody_nightmare_2006,https://www.rottentomatoes.com/m/frankensteins-bloody-nightmare,38.0,80.0,
return_to_horror_high_1987,https://www.rottentomatoes.com/m/return_to_horror_high,0.0,20.0,
compulsion_1959,https://www.rottentomatoes.com/m/compulsion,100.0,85.0,
a_nightmare_on_elm_street_4_the_dream_master_1988,https://www.rottentomatoes.com/m/a_nightmare_on_elm_street_4_the_dream_master,56.0,43.0,"A Nightmare on Elm Street 4: The Dream Master marks a relative high point in this franchise's bumpy creative journey, although the original remains far superior."
zombie_isle_2014,https://www.rottentomatoes.com/m/zombie_isle,,38.0,
blur_2007,https://www.rottentomatoes.com/m/blur,,0.0,
scare_package_2019,https://www.rottentomatoes.com/m/scare_package,80.0,78.0,"Some of its contents are more entertaining than others, but genre fans should still find this Scare Package well worth opening."
song_at_midnight_1937,https://www.rottentomatoes.com/m/song_at_midnight,,58.0,
the_changeling_1980,https://www.rottentomatoes.com/m/changeling,85.0,79.0,George C. Scott's somber performance gives this haunted house horror a moving soul to go along with its harrowing scares.
the_redwood_massacre_2014,https://www.rottentomatoes.com/m/the_redwood_massacre,,7.0,
house_of_1000_corpses_2003,https://www.rottentomatoes.com/m/house_of_1000_corpses,22.0,65.0,"There's an abundance of gore in this derivative horror movie, but little sense or wit."
untitled_2009,https://www.rottentomatoes.com/m/untitled,64.0,57.0,"This satire on the art world is at times both clever and shallow, but its top-notch cast generates plenty of goodwill."
the_night_they_knocked_2020,https://www.rottentomatoes.com/m/the_night_they_knocked,,9.0,
the_free_fall_2022,https://www.rottentomatoes.com/m/the_free_fall,53.0,46.0,
vivarium_2020,https://www.rottentomatoes.com/m/vivarium,73.0,39.0,"Vivarium may confound almost as often as it intrigues, but this well-acted sci-fi/horror hybrid has interesting ideas -- and explores them with style."
ghost_killers_vs_bloody_mary_2018,https://www.rottentomatoes.com/m/ghost_killers_vs_bloody_mary,50.0,70.0,
deathwatch_2002,https://www.rottentomatoes.com/m/deathwatch,25.0,42.0,
johnny_frank_garretts_last_word_2016,https://www.rottentomatoes.com/m/johnny_frank_garretts_last_word,40.0,38.0,
safeword_2015,https://www.rottentomatoes.com/m/safeword,,0.0,
bath_salt_zombies_2012,https://www.rottentomatoes.com/m/bath_salt_zombies,,0.0,
run_bitch_run_2009,https://www.rottentomatoes.com/m/run_bitch_run,,21.0,
verotika_2019,https://www.rottentomatoes.com/m/verotika,22.0,16.0,
d4_2010,https://www.rottentomatoes.com/m/d4,,47.0,
phantasm_ravager_2016,https://www.rottentomatoes.com/m/phantasm_ravager,54.0,27.0,
bugcrush_2006,https://www.rottentomatoes.com/m/bugcrush,,61.0,
snake_island_2002,https://www.rottentomatoes.com/m/snake_island,,22.0,
august_undergrounds_penance_2007,https://www.rottentomatoes.com/m/august-undergrounds-penance,,51.0,
12_2008,https://www.rottentomatoes.com/m/twelve,76.0,83.0,"Loosely based on 1957's 12 Angry Men, Nikita Mikhalkov's superbly acted 12 is clever and gripping like its predecessor, but with a distinctly Russian feel."
maelstrom_2002,https://www.rottentomatoes.com/m/maelstrom,79.0,75.0,A peculiar breach of morality that leads with pretension: Denis Villeneuve guides Maelstrom through teetering absurdity without malicious intent.
the_laughing_dead_1989,https://www.rottentomatoes.com/m/the-laughing-dead,,9.0,
brothers_in_arms_2018,https://www.rottentomatoes.com/m/brothers_in_arms,,96.0,
apparitional_2013,https://www.rottentomatoes.com/m/haunting_of_cellblock_11,,35.0,
just_desserts_the_making_of_creepshow_2007,https://www.rottentomatoes.com/m/just_desserts_the_making_of_creepshow,,78.0,
shot_in_the_dark_2002,https://www.rottentomatoes.com/m/shot_in_the_dark,,76.0,
what_keeps_you_alive_2018,https://www.rottentomatoes.com/m/what_keeps_you_alive,82.0,45.0,"Smart, stylish, and well-acted, What Keeps You Alive proves it's still possible to spin an engrossing horror yarn without fundamentally altering established formula."
blue_1993,https://www.rottentomatoes.com/m/blue,100.0,87.0,
triumph_over_evil_battle_of_the_exorcists_2025,https://www.rottentomatoes.com/m/triumph_over_evil_battle_of_the_exorcists,,94.0,
sharknado_2023,https://www.rottentomatoes.com/m/sharknado,78.0,35.0,"Proudly, shamelessly, and gloriously brainless, Sharknado redefines ""so bad it's good"" for a new generation."
the_party_is_over_2015,https://www.rottentomatoes.com/m/the_party_is_over,,17.0,
the_brain_machine_1972,https://www.rottentomatoes.com/m/grey_matter,,5.0,
red_rose_2004,https://www.rottentomatoes.com/m/red-rose,,73.0,
the_wickeds_2005,https://www.rottentomatoes.com/m/the_wickeds,,5.0,
primal_2019,https://www.rottentomatoes.com/m/primal,39.0,23.0,"Chiefly of interest to Nicolas Cage completists and hardcore B-movie fans, this action thriller suffers from an unfortunate lack of Primal energy."
over_exposed_1956,https://www.rottentomatoes.com/m/over_exposed,,38.0,
the_return_of_godzilla_1984,https://www.rottentomatoes.com/m/the_return_of_godzilla,,89.0,
of_unknown_origin_1983,https://www.rottentomatoes.com/m/of_unknown_origin,63.0,41.0,
isaac_2019,https://www.rottentomatoes.com/m/isaac,100.0,,
man_of_the_house_2005,https://www.rottentomatoes.com/m/man_of_the_house,9.0,46.0,A high-concept movie that plays out like a mediocre TV sitcom.
body_parts_1991,https://www.rottentomatoes.com/m/body_parts,37.0,34.0,
fallen_angel_1981,https://www.rottentomatoes.com/m/fallen_angel,,50.0,
public_domain_2003,https://www.rottentomatoes.com/m/public_domain,57.0,,
dead_talents_society_2024,https://www.rottentomatoes.com/m/dead_talents_society,95.0,80.0,
neither_the_sea_nor_the_sand_1974,https://www.rottentomatoes.com/m/neither_the_sea_nor_the_sand,,0.0,
paranormal_entity_2009,https://www.rottentomatoes.com/m/paranormal_entity,,28.0,
battle_girl_the_living_dead_in_tokyo_bay_1991,https://www.rottentomatoes.com/m/battle_girl_the_living_dead_in_tokyo_bay,,33.0,
the_bowery_boys_meet_the_monsters_1954,https://www.rottentomatoes.com/m/the_bowery_boys_meet_the_monsters,,0.0,
the_devils_eye_1960,https://www.rottentomatoes.com/m/the_devils_eye,71.0,76.0,
murder_mystery_2019,https://www.rottentomatoes.com/m/murder_mystery,43.0,47.0,Murder Mystery reunites Jennifer Aniston and Adam Sandler for a lightweight comedy that's content to settle for merely mediocre.
annabelle_comes_home_2019,https://www.rottentomatoes.com/m/annabelle_comes_home,64.0,70.0,"Fun for fans even if it isn't as frightening as some of its predecessors, Annabelle Comes Home suggests there's still some life left in the Conjuring franchise."
demonic_toys_1992,https://www.rottentomatoes.com/m/demonic_toys,,28.0,
dark_eyes_1978,https://www.rottentomatoes.com/m/satans-mistress,,60.0,
nightmare_street_1998,https://www.rottentomatoes.com/m/nightmare-street,,44.0,
trash_fire_2016,https://www.rottentomatoes.com/m/trash_fire,68.0,54.0,"Trash Fire has a confidently scabrous appeal, although its unsympathetic characters and nihilistic black comedy may leave a sour taste with some viewers."
alone_at_night_2023,https://www.rottentomatoes.com/m/alone_at_night,,40.0,
bad_taste_1987,https://www.rottentomatoes.com/m/bad_taste,73.0,75.0,Peter Jackson's early low-budget shocker boasts a disgusting premise - aliens harvesting humans for fast food - that gives the budding auteur plenty of room for gross-out visuals and absurd cleverness.
terminus_1987,https://www.rottentomatoes.com/m/terminus,,30.0,
frog_g_g_2004,https://www.rottentomatoes.com/m/frog_g_g,,27.0,
frankenstein_island_1981,https://www.rottentomatoes.com/m/frankenstein_island,,10.0,
killer_nun_1978,https://www.rottentomatoes.com/m/killer-nun,,24.0,
wnuf_halloween_special_2013,https://www.rottentomatoes.com/m/wnuf_halloween_special,,56.0,
the_corridor_2010,https://www.rottentomatoes.com/m/the_corridor,,33.0,
bloody_mary_2006,https://www.rottentomatoes.com/m/bloody_mary,,28.0,
a_girl_walks_home_alone_at_night_2014,https://www.rottentomatoes.com/m/a_girl_walks_home_alone_at_night,96.0,75.0,A Girl Walks Home Alone at Night blends conventional elements into something brilliantly original -- and serves as a striking calling card for writer-director Ana Lily Amirpour.
misfortune_2016,https://www.rottentomatoes.com/m/misfortune,20.0,,
